# Gait Analysis Data - MPU6050 IMU
# Duration: 10 seconds
# Format: timestamp(s),ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),temp(C)
# Note: Document sensor placement (ankle/wrist) separately
timestamp,ax,ay,az,gx,gy,gz,temp
0.001310,0.542000,-0.033000,-0.816000,1.664000,9.115000,2.351000,28.67
0.002325,0.551000,-0.017000,-0.818000,1.008000,7.099000,1.863000,28.72
0.002988,0.551000,0.020000,-0.791000,-0.076000,8.947000,2.931000,28.77
0.003914,0.552000,-0.006000,-0.832000,0.962000,7.878000,3.832000,28.67
0.004548,0.574000,0.007000,-0.844000,1.344000,9.130000,4.458000,28.67
0.005158,0.541000,0.061000,-0.855000,3.435000,11.802000,5.664000,28.81
0.005860,0.544000,-0.002000,-0.800000,6.855000,9.878000,6.733000,28.77
0.006577,0.573000,-0.034000,-0.802000,6.779000,9.893000,6.748000,28.77
0.007239,0.562000,0.007000,-0.846000,8.214000,12.427000,6.366000,28.81
0.007883,0.530000,0.027000,-0.871000,8.779000,15.618000,6.504000,28.81
0.008494,0.502000,0.048000,-0.881000,10.763000,21.374000,6.198000,28.77
0.009169,0.576000,0.057000,-0.898000,12.672000,32.153000,7.603000,28.77
0.009840,0.529000,0.035000,-0.915000,18.443000,38.504000,6.931000,28.72
0.010592,0.410000,0.029000,-0.987000,18.000000,59.664000,6.458000,28.77
0.011300,0.363000,0.048000,-1.069000,19.160000,82.672000,7.817000,28.77
0.011924,0.537000,0.056000,-1.071000,25.908000,101.389000,6.275000,28.77
0.012529,0.427000,0.052000,-1.239000,9.023000,134.763000,35.405000,28.81
0.013107,0.664000,0.111000,-1.085000,1.756000,173.817000,46.397000,28.81
0.013685,0.719000,0.050000,-1.076000,13.969000,177.237000,53.466000,28.77
0.014265,0.756000,0.158000,-1.224000,17.420000,190.672000,58.687000,28.67
0.014854,0.571000,0.223000,-1.174000,26.534000,188.962000,62.015000,28.72
0.015498,0.224000,0.649000,-1.626000,25.664000,189.924000,50.947000,28.81
0.016103,-0.293000,0.828000,-1.884000,29.374000,135.115000,25.420000,28.77
0.016681,-0.606000,0.914000,-2.013000,14.550000,74.534000,-2.351000,28.77
0.017251,-0.894000,0.930000,-1.932000,1.603000,25.237000,-23.664000,28.72
0.017847,-0.887000,0.713000,-1.931000,-15.664000,-4.366000,-33.298000,28.81
0.018431,-0.750000,0.550000,-1.940000,-24.763000,-47.313000,-31.557000,28.77
0.019046,-0.528000,0.479000,-1.898000,-30.977000,-77.786000,-24.290000,28.77
0.019699,-0.298000,0.528000,-1.767000,-27.359000,-101.725000,-21.527000,28.72
0.020356,-0.122000,0.585000,-1.625000,-19.939000,-122.229000,-31.313000,28.77
0.021301,0.237000,0.627000,-1.538000,-23.786000,-124.092000,-52.473000,28.67
0.022133,0.302000,0.768000,-1.327000,-6.885000,-138.214000,-78.779000,28.77
0.022922,0.356000,0.677000,-1.249000,15.817000,-142.611000,-102.489000,28.81
0.023703,0.429000,0.525000,-1.134000,24.504000,-131.267000,-120.397000,28.77
0.024439,0.632000,0.369000,-1.097000,26.351000,-112.244000,-130.519000,28.77
0.025169,1.087000,0.071000,-0.950000,46.321000,-116.137000,-123.618000,28.72
0.025898,1.208000,0.079000,-0.842000,59.664000,-107.618000,-114.763000,28.81
0.026623,1.416000,-0.203000,0.052000,45.221000,-45.710000,-119.908000,28.77
0.027349,1.843000,-0.281000,0.248000,51.832000,-7.420000,-124.153000,28.77
0.028062,1.686000,-0.345000,-0.184000,27.450000,6.412000,-129.924000,28.72
0.028804,1.834000,-0.108000,-0.726000,21.405000,-18.885000,-129.237000,28.86
0.029557,1.342000,0.025000,-1.060000,43.924000,-93.771000,-128.351000,28.67
0.030313,1.033000,-0.135000,-0.850000,44.870000,-133.725000,-116.122000,28.77
0.031120,0.901000,-0.291000,-0.474000,42.366000,-136.321000,-88.550000,28.72
0.031999,0.782000,-0.499000,-0.114000,22.962000,-118.351000,-55.649000,28.72
0.032789,1.146000,-0.868000,0.252000,-12.473000,-89.420000,-22.122000,28.67
0.033500,1.433000,-0.620000,0.554000,-37.145000,-49.924000,-0.916000,28.77
0.034172,1.642000,-0.504000,0.822000,-28.321000,-18.214000,21.099000,28.81
0.034808,2.020000,-0.642000,1.193000,-6.794000,-0.168000,32.611000,28.77
0.035440,2.811000,-1.037000,1.795000,5.603000,52.198000,33.863000,28.77
0.036067,3.034000,-0.984000,2.719000,8.076000,131.084000,31.084000,28.72
0.036736,2.362000,0.144000,0.406000,-32.015000,292.046000,44.748000,28.72
0.037398,4.000000,0.208000,-3.329000,-28.321000,179.542000,54.046000,28.77
0.038095,0.229000,-0.168000,-0.315000,118.031000,-233.588000,37.206000,28.77
0.038736,0.065000,-0.050000,-0.809000,87.053000,-10.305000,28.702000,28.72
0.039372,1.022000,-0.407000,-1.237000,-9.939000,91.969000,13.038000,28.72
0.040012,0.872000,-0.376000,-0.869000,34.718000,-42.305000,5.939000,28.77
0.040708,0.522000,0.031000,-0.838000,17.618000,-42.397000,1.099000,28.77
0.041423,0.596000,-0.039000,-0.933000,-7.893000,18.580000,0.214000,28.72
0.042031,0.639000,-0.133000,-0.864000,-0.382000,-6.382000,-3.298000,28.72
0.042626,0.571000,-0.055000,-0.861000,-3.160000,-4.763000,-6.840000,28.77
0.043200,0.576000,-0.010000,-0.849000,-13.634000,13.771000,-8.244000,28.77
0.043765,0.593000,0.075000,-0.822000,-7.176000,4.595000,-9.359000,28.72
0.044429,0.583000,0.061000,-0.832000,-6.672000,10.748000,-6.962000,28.72
0.045024,0.645000,0.037000,-0.807000,-6.656000,15.130000,-5.328000,28.77
0.045593,0.622000,-0.006000,-0.824000,-4.427000,10.931000,-4.351000,28.62
0.046158,0.599000,0.033000,-0.815000,-5.557000,13.084000,-4.168000,28.72
0.046727,0.600000,0.021000,-0.814000,-4.183000,13.099000,-3.328000,28.67
