# Gait Analysis Data - MPU6050 IMU
# Duration: 10 seconds
# Format: timestamp(s),ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),temp(C)
# Note: Document sensor placement (ankle/wrist) separately
timestamp,ax,ay,az,gx,gy,gz,temp
0.001015,1.291000,0.188000,-0.732000,-37.115000,-157.130000,-165.634000,26.22
0.001733,1.228000,-0.082000,-0.685000,-18.489000,-155.237000,-185.969000,26.27
0.002485,1.212000,-0.248000,-0.671000,-7.954000,-148.229000,-194.382000,26.13
0.003239,1.276000,-0.365000,-0.628000,8.580000,-141.267000,-188.290000,26.32
0.004508,1.265000,-0.439000,-0.575000,24.672000,-132.229000,-172.061000,26.18
0.005564,1.249000,-0.474000,-0.266000,53.328000,-113.221000,-141.191000,26.22
0.006496,1.432000,-0.668000,-0.287000,48.275000,-101.908000,-122.641000,26.13
0.007400,1.494000,-0.669000,-0.302000,23.405000,-89.359000,-101.435000,26.18
0.008297,1.518000,-0.656000,-0.112000,0.885000,-81.237000,-81.786000,26.22
0.009195,1.365000,-0.578000,0.196000,-1.374000,-68.107000,-58.000000,26.18
0.010227,1.296000,-0.585000,0.360000,7.298000,-42.626000,-36.427000,26.18
0.011407,1.332000,-0.645000,0.512000,16.977000,-11.450000,-20.382000,26.22
0.012267,1.497000,-0.672000,0.604000,23.908000,34.763000,-9.832000,26.27
0.013166,1.583000,-0.648000,0.854000,34.931000,95.893000,-0.916000,26.22
0.014089,1.609000,-0.650000,1.221000,70.840000,142.260000,15.099000,26.13
0.014859,0.553000,-0.253000,-0.707000,96.183000,117.053000,10.977000,26.18
0.015528,1.047000,0.008000,-2.199000,74.626000,79.145000,19.313000,26.13
0.016362,0.367000,-0.041000,-0.995000,48.702000,112.321000,38.824000,26.13
0.017353,0.685000,-0.209000,-0.786000,37.908000,154.595000,18.076000,26.18
0.018030,1.532000,-0.046000,-1.297000,18.305000,165.359000,4.366000,26.13
0.018707,1.190000,-0.348000,-1.137000,8.427000,134.076000,7.160000,26.08
0.019311,1.621000,0.142000,-1.111000,5.679000,117.069000,12.794000,26.13
0.019886,1.018000,0.114000,-0.934000,39.817000,62.992000,16.962000,26.22
0.020444,0.528000,0.012000,-0.927000,45.328000,41.511000,17.557000,26.08
0.020997,0.636000,-0.078000,-0.869000,27.893000,69.298000,20.092000,26.18
0.021559,0.767000,-0.053000,-0.892000,19.282000,65.924000,13.954000,26.13
0.022136,0.797000,-0.117000,-0.995000,28.580000,22.672000,18.473000,26.18
0.022691,0.560000,0.008000,-0.866000,17.038000,36.916000,15.053000,26.22
0.023267,0.651000,-0.229000,-0.973000,8.733000,30.153000,10.565000,26.22
0.023824,0.587000,-0.107000,-1.003000,-3.893000,41.832000,4.840000,26.18
0.024366,0.549000,0.028000,-0.879000,-4.824000,28.702000,2.595000,26.13
0.024903,0.519000,0.010000,-0.846000,-2.183000,22.092000,0.153000,26.37
0.025468,0.463000,-0.020000,-0.869000,-6.901000,34.901000,-2.641000,26.18
0.026040,0.480000,0.039000,-0.874000,-8.198000,34.137000,-3.420000,26.32
0.026591,0.582000,0.030000,-0.841000,-8.962000,33.664000,-3.160000,26.27
0.027102,0.629000,0.010000,-0.835000,-7.496000,33.328000,-1.008000,26.18
0.027616,0.626000,0.015000,-0.815000,-6.718000,29.817000,-1.588000,26.13
0.028124,0.589000,-0.009000,-0.834000,-6.351000,29.878000,-0.763000,26.18
0.028636,0.570000,-0.008000,-0.838000,-7.145000,36.244000,-1.649000,26.22
0.029139,0.589000,-0.010000,-0.812000,-9.008000,33.802000,-3.618000,26.22
0.029645,0.588000,-0.021000,-0.806000,-10.687000,36.595000,-4.962000,26.18
