# Gait Analysis Data - MPU6050 IMU
# Duration: 10 seconds
# Format: timestamp(s),ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),temp(C)
# Note: Document sensor placement (ankle/wrist) separately
timestamp,ax,ay,az,gx,gy,gz,temp
0.000727,0.550000,-0.127000,-0.816000,-1.725000,2.977000,-0.595000,29.47
0.002170,0.554000,-0.127000,-0.823000,-1.878000,3.115000,-0.397000,29.38
0.002793,0.552000,-0.129000,-0.809000,-1.847000,3.069000,-0.489000,29.38
0.003592,0.548000,-0.126000,-0.813000,-2.092000,3.160000,-0.672000,29.42
0.004286,0.554000,-0.122000,-0.816000,-2.183000,3.328000,-0.489000,29.47
0.004902,0.558000,-0.129000,-0.813000,-2.260000,3.252000,-0.733000,29.47
0.005700,0.549000,-0.131000,-0.811000,-2.229000,3.252000,-0.763000,29.38
0.006463,0.546000,-0.121000,-0.829000,-2.275000,3.115000,-0.702000,29.33
0.007168,0.546000,-0.125000,-0.816000,-2.168000,3.160000,-0.855000,29.42
0.007817,0.559000,-0.122000,-0.814000,-2.275000,3.221000,-0.733000,29.38
0.008357,0.554000,-0.128000,-0.819000,-2.122000,3.344000,-0.733000,29.38
0.008941,0.550000,-0.123000,-0.813000,-1.908000,3.252000,-0.748000,29.33
0.009614,0.559000,-0.124000,-0.818000,-2.000000,3.084000,-0.794000,29.42
0.010287,0.554000,-0.120000,-0.800000,-1.679000,2.901000,-0.611000,29.38
0.010957,0.547000,-0.121000,-0.818000,-1.664000,2.779000,-0.550000,29.47
0.011546,0.549000,-0.122000,-0.818000,-1.527000,2.641000,-0.366000,29.33
0.012075,0.560000,-0.125000,-0.819000,-1.817000,2.489000,-0.550000,29.42
0.012602,0.559000,-0.122000,-0.820000,-1.863000,2.794000,-0.504000,29.38
0.013242,0.552000,-0.128000,-0.823000,-1.863000,2.748000,-0.580000,29.28
0.013788,0.548000,-0.117000,-0.821000,-1.817000,3.130000,-0.580000,29.42
0.014328,0.550000,-0.124000,-0.825000,-2.031000,3.221000,-0.702000,29.42
0.014856,0.555000,-0.118000,-0.814000,-1.985000,3.313000,-0.656000,29.38
0.015395,0.550000,-0.127000,-0.813000,-1.954000,3.115000,-0.611000,29.47
0.015937,0.554000,-0.128000,-0.817000,-1.969000,3.115000,-0.733000,29.33
0.016638,0.556000,-0.128000,-0.814000,-1.817000,2.916000,-0.656000,29.42
0.017442,0.550000,-0.118000,-0.825000,-1.786000,2.916000,-0.626000,29.47
0.018071,0.552000,-0.126000,-0.819000,-1.771000,2.870000,-0.412000,29.38
0.018747,0.554000,-0.125000,-0.820000,-1.710000,2.870000,-0.656000,29.33
