# Gait Analysis Data - MPU6050 IMU
# Duration: 10 seconds
# Format: timestamp(s),ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),temp(C)
# Note: Document sensor placement (ankle/wrist) separately
timestamp,ax,ay,az,gx,gy,gz,temp
0.000697,0.928000,-0.066000,-1.610000,108.977000,281.954000,75.130000,28.95
0.001434,1.011000,-0.282000,-1.572000,80.107000,244.962000,74.489000,28.95
0.002120,0.860000,0.181000,-1.485000,91.695000,229.344000,65.740000,28.81
0.002806,0.716000,0.812000,-2.521000,80.061000,136.046000,19.405000,28.81
0.003479,-0.395000,1.110000,-1.990000,63.038000,59.786000,-34.977000,28.91
0.004204,-0.167000,0.616000,-1.974000,19.481000,12.092000,-56.718000,28.95
0.004965,-0.589000,0.500000,-1.547000,-2.931000,-9.359000,-50.092000,28.95
0.005732,-0.486000,0.202000,-1.527000,-16.718000,-53.802000,-27.252000,28.91
0.006477,-0.415000,0.055000,-1.294000,-50.595000,-75.420000,2.122000,28.91
0.007202,-0.370000,0.037000,-1.238000,-76.504000,-79.069000,29.817000,28.86
0.007782,-0.200000,0.030000,-1.116000,-91.954000,-88.901000,46.916000,28.95
0.008658,-0.026000,0.030000,-1.094000,-108.198000,-115.191000,54.794000,28.91
0.009579,0.125000,0.082000,-1.010000,-122.565000,-115.924000,56.076000,28.81
0.010589,0.254000,0.110000,-0.968000,-115.466000,-131.771000,51.802000,28.95
0.011508,0.410000,0.129000,-1.000000,-130.336000,-114.687000,45.023000,28.81
0.012394,0.556000,0.145000,-1.027000,-132.290000,-114.305000,33.130000,28.91
0.013281,0.630000,0.158000,-1.023000,-130.870000,-111.191000,17.969000,28.91
0.014154,0.722000,0.167000,-1.038000,-122.458000,-108.794000,-2.290000,28.86
0.015034,0.848000,0.131000,-1.058000,-114.504000,-111.145000,-25.832000,28.86
0.015865,1.032000,0.168000,-0.975000,-87.695000,-135.603000,-53.282000,28.91
0.016631,1.021000,0.096000,-1.043000,-80.351000,-124.305000,-76.977000,28.81
0.017403,1.096000,0.065000,-0.990000,-74.626000,-121.466000,-102.656000,28.86
0.018179,1.081000,-0.053000,-0.895000,-61.832000,-139.603000,-127.466000,28.95
0.018955,1.013000,-0.190000,-0.850000,-49.053000,-137.802000,-142.336000,29.00
0.019674,0.959000,-0.339000,-0.773000,-34.687000,-129.725000,-144.580000,28.91
0.020447,0.931000,-0.492000,-0.697000,-28.931000,-111.191000,-136.305000,28.86
0.021294,0.944000,-0.540000,-0.705000,-20.901000,-114.168000,-123.954000,28.86
0.021991,0.917000,-0.556000,-0.703000,-14.214000,-107.618000,-108.244000,28.81
0.022612,0.903000,-0.536000,-0.682000,-8.519000,-111.634000,-91.160000,28.91
0.023241,0.849000,-0.499000,-0.654000,-10.290000,-97.405000,-74.656000,28.86
0.023929,0.844000,-0.513000,-0.674000,-14.733000,-69.145000,-59.450000,28.91
0.024611,0.918000,-0.511000,-0.730000,-26.382000,-59.069000,-47.145000,28.81
0.025290,0.911000,-0.485000,-0.785000,-37.038000,-59.679000,-36.855000,28.91
0.025975,0.901000,-0.453000,-0.800000,-44.580000,-61.115000,-29.802000,28.86
0.026645,0.862000,-0.432000,-0.812000,-47.924000,-62.519000,-21.221000,28.86
0.027336,0.925000,-0.456000,-0.777000,-59.252000,-62.443000,-13.740000,28.91
0.028010,0.918000,-0.463000,-0.723000,-68.321000,-69.313000,-10.672000,28.91
0.028679,0.904000,-0.437000,-0.597000,-72.061000,-73.863000,-7.924000,28.95
0.029349,0.882000,-0.423000,-0.477000,-69.618000,-64.122000,-5.389000,28.77
0.030011,0.854000,-0.420000,-0.377000,-66.305000,-54.260000,-6.702000,28.81
0.030992,0.859000,-0.408000,-0.268000,-62.718000,-39.237000,-12.122000,28.91
0.031703,0.908000,-0.352000,-0.202000,-55.893000,-22.550000,-20.076000,28.86
0.032330,1.010000,-0.343000,-0.246000,-48.153000,-7.405000,-32.168000,28.95
0.032949,1.148000,-0.399000,-0.267000,-44.229000,-0.504000,-48.733000,28.91
0.033554,1.114000,-0.318000,-0.049000,-22.382000,6.290000,-59.099000,28.91
0.034141,1.221000,-0.582000,0.147000,7.664000,19.878000,-65.328000,28.95
0.034733,1.319000,-0.823000,0.230000,17.252000,41.450000,-68.870000,28.95
0.035327,1.429000,-1.072000,0.607000,17.908000,69.985000,-62.305000,28.95
0.035922,1.529000,-1.281000,1.052000,19.099000,106.412000,-43.359000,28.91
0.036515,1.557000,-1.639000,1.669000,18.244000,155.206000,-6.260000,28.91
0.037109,0.380000,-0.529000,0.807000,25.618000,179.496000,38.031000,28.95
0.037738,1.425000,0.243000,-2.235000,65.328000,255.237000,70.015000,28.81
0.038329,1.909000,0.612000,-1.100000,25.649000,125.618000,51.496000,28.91
0.038913,0.854000,0.862000,-0.064000,66.305000,98.275000,61.954000,28.91
0.039597,2.390000,0.254000,-1.236000,145.176000,120.947000,100.947000,28.95
0.040332,1.234000,-1.421000,-1.338000,154.214000,11.542000,92.458000,28.86
0.040888,0.752000,-0.592000,-1.181000,136.672000,-96.672000,58.351000,28.91
0.041428,0.570000,-0.392000,-0.880000,61.664000,-40.092000,32.595000,28.81
0.041969,0.645000,-1.008000,-0.778000,15.679000,-86.397000,22.962000,28.86
0.042506,0.552000,-0.216000,-0.901000,-0.641000,-15.481000,-3.099000,28.77
0.043054,0.546000,-0.219000,-0.890000,-10.534000,-14.015000,-4.061000,28.81
0.043596,0.673000,-0.005000,-0.781000,-2.656000,-30.061000,-5.649000,28.91
0.044131,0.635000,-0.150000,-0.823000,1.115000,10.260000,-0.275000,28.86
0.044676,0.629000,-0.088000,-0.825000,-0.198000,-10.885000,1.679000,28.77
0.045203,0.620000,-0.079000,-0.806000,-1.679000,-1.618000,4.519000,28.91
0.045727,0.604000,-0.200000,-0.798000,1.359000,9.435000,4.046000,28.81
0.046259,0.573000,-0.208000,-0.828000,-3.038000,5.924000,-0.351000,28.86
0.046806,0.587000,-0.080000,-0.827000,-6.809000,14.305000,-0.534000,28.95
