# Gait Analysis Data - MPU6050 IMU
# Duration: 10 seconds
# Format: timestamp(s),ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),temp(C)
# Note: Document sensor placement (ankle/wrist) separately
timestamp,ax,ay,az,gx,gy,gz,temp
0.001474,0.857000,-0.184000,-0.940000,31.802000,187.176000,-27.450000,29.52
0.002697,0.804000,-0.208000,-0.823000,31.832000,208.534000,-30.244000,29.42
0.003829,1.014000,-0.245000,-0.957000,31.725000,222.489000,-35.771000,29.47
0.004942,1.223000,-0.267000,-1.049000,42.962000,227.191000,-42.779000,29.47
0.005872,1.158000,-0.340000,-1.496000,45.038000,266.947000,-48.229000,29.52
0.006798,1.660000,-0.403000,-1.564000,34.595000,245.374000,-73.206000,29.47
0.007709,1.386000,-0.441000,-1.421000,26.656000,234.076000,-85.603000,29.38
0.008734,1.181000,-0.490000,-1.844000,30.214000,152.626000,-94.916000,29.47
0.009625,0.824000,-0.995000,-1.136000,24.672000,69.099000,-80.611000,29.42
0.010524,-0.324000,-2.807000,-3.160000,-24.641000,63.832000,-17.511000,29.42
0.011368,-0.007000,-1.506000,-1.613000,-81.145000,-27.679000,-9.725000,29.47
0.012172,-1.219000,-0.356000,-1.284000,-76.092000,-42.153000,-21.527000,29.57
0.012959,-0.362000,0.026000,-1.399000,12.687000,-41.496000,-46.595000,29.52
0.013768,-0.025000,-0.354000,-1.225000,49.084000,-116.046000,-53.069000,29.52
0.014550,-0.056000,-0.714000,-1.349000,42.763000,-161.405000,-69.053000,29.47
0.015335,-0.077000,-0.382000,-1.166000,31.008000,-200.168000,-90.214000,29.57
0.016128,-0.001000,-0.149000,-0.968000,45.038000,-219.420000,-103.527000,29.52
0.016912,0.123000,-0.100000,-0.838000,72.107000,-230.244000,-108.168000,29.33
0.017698,0.188000,-0.208000,-0.737000,92.885000,-227.298000,-105.603000,29.42
0.018575,0.228000,-0.323000,-0.693000,104.641000,-223.099000,-96.076000,29.47
0.019871,0.253000,-0.382000,-0.803000,109.099000,-201.832000,-77.450000,29.38
0.021634,0.386000,-0.396000,-0.814000,114.931000,-199.939000,-49.038000,29.42
0.023245,0.457000,-0.398000,-0.902000,109.969000,-184.168000,-18.855000,29.33
0.024390,0.720000,-0.242000,-0.795000,115.252000,-260.076000,13.145000,29.47
0.025277,0.601000,0.233000,-0.070000,118.611000,-137.313000,39.115000,29.47
0.026217,1.138000,0.263000,-0.957000,116.855000,-213.985000,60.977000,29.42
0.027661,1.104000,0.209000,-1.125000,100.656000,-148.809000,78.382000,29.38
0.028389,1.312000,0.280000,-1.109000,80.550000,-172.336000,89.618000,29.57
0.029038,1.393000,0.422000,-0.964000,60.046000,-162.687000,88.137000,29.38
0.029685,1.427000,0.562000,-0.785000,44.626000,-164.229000,77.160000,29.42
0.030310,1.569000,0.673000,-0.608000,37.969000,-163.038000,57.359000,29.52
0.030940,1.666000,0.674000,-0.402000,37.313000,-155.710000,39.267000,29.47
0.031604,1.840000,0.603000,-0.227000,38.519000,-134.489000,27.130000,29.38
0.032270,1.815000,0.491000,-0.071000,45.206000,-121.374000,24.412000,29.42
0.033030,1.795000,0.476000,0.039000,42.305000,-84.611000,23.053000,29.42
0.033740,1.775000,0.390000,0.080000,45.359000,-55.969000,21.115000,29.47
0.034527,1.750000,0.382000,0.105000,48.626000,-28.992000,20.168000,29.57
0.035174,1.796000,0.405000,0.122000,5.588000,70.153000,33.267000,29.52
0.036282,1.863000,0.385000,0.064000,45.130000,47.450000,31.359000,29.52
