# Gait Analysis Data - MPU6050 IMU
# Duration: 10 seconds
# Format: timestamp(s),ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),temp(C)
# Note: Document sensor placement (ankle/wrist) separately
timestamp,ax,ay,az,gx,gy,gz,temp
0.001068,1.007000,-0.125000,-0.228000,-68.733000,-4.198000,13.298000,28.95
0.002037,1.123000,-0.143000,-0.230000,-25.191000,-4.687000,-11.649000,29.05
0.002895,1.548000,-0.461000,0.060000,1.328000,-22.336000,-31.466000,29.14
0.003784,2.076000,-0.750000,0.859000,25.756000,-34.519000,-40.534000,29.09
0.004496,3.272000,-1.400000,1.894000,36.031000,-20.153000,-26.718000,29.09
0.005442,4.000000,-1.574000,2.643000,15.969000,-3.435000,-3.191000,29.05
0.006379,1.715000,0.371000,-0.821000,5.786000,-91.893000,-27.252000,29.05
0.007308,-0.570000,0.500000,-1.164000,16.031000,-52.901000,1.038000,29.00
0.008428,0.494000,0.422000,-0.959000,34.794000,-76.962000,25.939000,29.00
0.009566,0.690000,-0.483000,-0.876000,28.382000,-34.534000,7.466000,29.05
0.010308,0.254000,-0.584000,-1.130000,-11.099000,-21.282000,3.206000,29.05
0.010988,0.474000,0.186000,-0.925000,-5.191000,-8.076000,-1.939000,29.00
0.011655,0.548000,-0.115000,-0.888000,0.198000,-5.664000,-2.504000,29.00
0.012396,0.589000,-0.171000,-0.843000,-8.901000,5.908000,-5.695000,28.95
0.013211,0.616000,-0.086000,-0.816000,-8.718000,-0.244000,-10.718000,28.95
0.014014,0.582000,0.037000,-0.817000,-10.687000,4.458000,-10.473000,29.09
0.014696,0.555000,0.067000,-0.838000,-6.351000,3.542000,-8.290000,29.14
0.015343,0.582000,0.027000,-0.849000,-4.687000,5.176000,-5.282000,29.05
0.016031,0.600000,0.038000,-0.828000,-4.305000,6.931000,-2.290000,29.14
0.016830,0.602000,0.049000,-0.814000,-1.740000,6.809000,0.702000,29.00
0.017619,0.593000,0.011000,-0.811000,0.748000,5.985000,3.084000,29.00
0.018470,0.561000,-0.023000,-0.805000,1.756000,5.969000,4.366000,28.95
0.019468,0.560000,-0.056000,-0.814000,1.557000,6.275000,3.939000,29.05
0.020361,0.551000,-0.048000,-0.818000,0.702000,5.695000,2.931000,29.00
0.021094,0.541000,-0.036000,-0.817000,0.687000,4.748000,1.679000,29.09
0.021823,0.529000,-0.042000,-0.824000,-0.198000,5.817000,0.122000,29.05
0.022562,0.554000,-0.029000,-0.826000,-1.878000,7.618000,0.046000,29.05
0.023284,0.561000,-0.015000,-0.813000,-0.153000,5.557000,0.473000,29.00
0.023937,0.565000,-0.018000,-0.822000,-0.168000,5.664000,1.053000,29.00
0.024510,0.567000,0.001000,-0.815000,-0.214000,6.855000,1.573000,29.05
0.025120,0.567000,0.011000,-0.807000,0.458000,6.122000,2.244000,28.95
0.025748,0.562000,0.029000,-0.813000,1.038000,8.458000,3.374000,29.00
0.027288,0.571000,-0.006000,-0.833000,1.908000,8.092000,3.313000,29.00
0.028318,0.553000,-0.030000,-0.831000,1.939000,6.611000,3.206000,28.95
0.029287,0.559000,-0.026000,-0.824000,0.992000,8.840000,3.084000,29.05
0.030103,0.565000,-0.022000,-0.820000,2.214000,9.053000,3.603000,29.00
0.030708,0.563000,-0.038000,-0.813000,3.145000,9.695000,4.092000,29.00
0.031274,0.563000,-0.032000,-0.824000,4.260000,9.420000,3.908000,29.14
0.031884,0.546000,-0.048000,-0.872000,2.931000,14.809000,3.466000,29.05
0.032541,0.555000,-0.027000,-0.897000,3.756000,15.740000,3.267000,29.09
0.033224,0.534000,-0.007000,-0.913000,1.267000,30.824000,3.542000,29.00
0.033984,0.495000,0.044000,-0.909000,4.168000,38.092000,4.504000,28.95
0.034815,0.501000,-0.001000,-0.872000,8.107000,42.305000,5.588000,29.05
0.035854,0.427000,0.082000,-0.904000,7.802000,54.458000,7.435000,29.00
0.036481,0.441000,0.079000,-0.936000,14.550000,60.870000,7.298000,29.00
0.037042,0.530000,0.152000,-0.947000,19.588000,75.237000,9.130000,28.95
0.037635,0.611000,-0.022000,-0.846000,25.481000,87.802000,12.015000,29.14
0.038254,0.613000,0.009000,-0.913000,17.008000,106.626000,23.573000,29.00
0.038917,0.739000,-0.090000,-0.838000,18.092000,96.397000,25.282000,29.09
0.039615,0.765000,0.015000,-0.834000,13.939000,109.359000,32.427000,28.95
0.040279,0.784000,-0.019000,-0.847000,23.053000,105.481000,33.160000,29.14
0.041077,0.606000,0.066000,-0.899000,25.420000,98.168000,36.137000,29.05
0.041832,0.526000,0.089000,-0.860000,27.496000,89.237000,35.008000,29.00
0.042427,0.354000,0.264000,-1.068000,22.870000,85.344000,28.931000,29.05
0.043059,0.164000,0.344000,-1.200000,21.420000,56.870000,15.664000,29.05
0.043636,0.025000,0.402000,-1.257000,11.664000,34.382000,-0.214000,29.05
0.044213,-0.015000,0.448000,-1.260000,1.038000,15.008000,-14.321000,29.00
0.044805,-0.003000,0.449000,-1.256000,-3.023000,-6.153000,-25.939000,28.95
0.045388,0.071000,0.390000,-1.231000,-4.275000,-27.237000,-35.084000,29.05
0.045911,0.167000,0.323000,-1.153000,-6.534000,-39.542000,-39.573000,28.95
0.046518,0.273000,0.255000,-1.082000,-8.305000,-49.099000,-40.840000,29.00
0.047113,0.342000,0.185000,-1.036000,-10.412000,-58.641000,-39.221000,29.00
0.047661,0.409000,0.117000,-0.946000,-12.885000,-60.794000,-36.137000,29.05
0.048200,0.490000,0.080000,-0.891000,-14.107000,-60.153000,-32.779000,28.95
0.048741,0.628000,0.032000,-0.843000,-14.000000,-57.634000,-29.252000,29.00
0.049281,0.705000,0.000000,-0.792000,-12.748000,-59.649000,-26.412000,29.00
0.049826,0.709000,-0.019000,-0.753000,-11.344000,-56.534000,-24.565000,29.05
0.050364,0.751000,-0.027000,-0.750000,-12.550000,-49.221000,-25.313000,29.05
0.050905,0.847000,-0.053000,-0.747000,-14.733000,-44.641000,-27.298000,29.09
0.051456,0.842000,-0.029000,-0.711000,-12.779000,-45.679000,-32.321000,29.05
0.051991,0.887000,-0.039000,-0.702000,-9.420000,-41.557000,-37.435000,29.05
0.052525,0.871000,-0.079000,-0.654000,-2.137000,-41.878000,-41.771000,29.00
0.053058,0.851000,-0.119000,-0.613000,4.092000,-40.244000,-45.573000,29.00
0.053587,0.841000,-0.111000,-0.575000,10.702000,-34.214000,-50.840000,29.05
0.054126,0.882000,-0.083000,-0.599000,19.053000,-25.939000,-57.267000,29.05
0.054661,0.961000,-0.051000,-0.597000,30.687000,-22.214000,-67.084000,29.14
0.055194,0.994000,-0.035000,-0.573000,43.603000,-19.954000,-79.069000,29.00
0.055684,0.985000,-0.051000,-0.531000,56.382000,-17.237000,-89.542000,29.00
