# Gait Analysis Data - MPU6050 IMU
# Duration: 10 seconds
# Format: timestamp(s),ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),temp(C)
# Note: Document sensor placement (ankle/wrist) separately
timestamp,ax,ay,az,gx,gy,gz,temp
0.000649,0.587000,-0.208000,-0.795000,-16.840000,28.168000,-19.557000,29.57
0.001348,0.584000,-0.220000,-0.792000,-15.053000,30.229000,-21.191000,29.61
0.001951,0.540000,-0.182000,-0.814000,-11.756000,33.863000,-22.336000,29.52
0.002527,0.573000,-0.237000,-0.800000,-11.863000,38.015000,-21.847000,29.57
0.003095,0.531000,-0.119000,-0.819000,-10.870000,46.779000,-20.855000,29.66
0.003663,0.538000,-0.188000,-0.810000,-10.916000,58.275000,-18.107000,29.61
0.004398,0.502000,-0.158000,-0.838000,-8.977000,70.489000,-15.786000,29.52
0.005243,0.527000,-0.190000,-0.846000,-10.809000,89.786000,-13.282000,29.57
0.005839,0.551000,-0.192000,-0.824000,-10.595000,111.084000,-9.863000,29.57
0.006399,0.531000,-0.185000,-0.819000,-9.420000,133.786000,-9.069000,29.66
0.006978,0.531000,-0.226000,-0.812000,-13.344000,159.115000,-10.748000,29.52
0.007547,0.510000,-0.156000,-0.795000,-9.221000,182.412000,-17.847000,29.47
0.008108,0.556000,-0.169000,-0.763000,-9.817000,204.366000,-25.053000,29.57
0.008664,0.581000,-0.188000,-0.760000,-2.229000,220.168000,-29.725000,29.57
0.009233,0.517000,-0.168000,-0.762000,-0.916000,246.076000,-35.313000,29.52
0.009801,0.562000,-0.213000,-0.775000,-9.634000,266.275000,-44.672000,29.52
0.010479,0.605000,-0.200000,-0.904000,-18.000000,296.473000,-55.008000,29.57
0.011135,0.789000,-0.223000,-0.971000,-28.916000,318.107000,-71.008000,29.57
0.011726,0.865000,-0.312000,-1.136000,-35.252000,367.008000,-82.687000,29.52
0.012315,0.980000,-0.442000,-1.183000,-36.366000,383.756000,-85.679000,29.52
0.012889,1.467000,-0.282000,-1.292000,-8.947000,417.618000,-75.969000,29.57
0.013460,2.188000,-0.554000,-1.452000,61.206000,435.237000,-63.053000,29.57
0.014034,2.539000,-0.554000,-1.667000,108.855000,392.580000,-65.588000,29.52
0.014624,2.152000,-0.326000,-1.846000,79.237000,382.351000,-107.038000,29.61
0.015196,1.901000,-0.549000,-1.838000,24.901000,356.718000,-119.679000,29.57
0.015772,1.327000,-0.497000,-2.510000,2.824000,305.603000,-119.023000,29.57
0.016348,0.569000,-0.964000,-2.558000,-9.679000,147.130000,-79.252000,29.52
0.016897,0.667000,-3.556000,-3.894000,-24.198000,38.031000,-6.870000,29.61
0.017475,0.356000,-1.692000,-3.363000,-179.786000,-157.664000,-15.145000,29.57
0.018062,-1.608000,-1.054000,-1.040000,-194.397000,-141.160000,-27.023000,29.57
0.018639,-0.388000,-0.718000,-1.732000,-145.756000,-203.053000,-32.397000,29.57
0.019210,-0.091000,-0.758000,-1.888000,-99.954000,-245.511000,-28.611000,29.61
0.019778,-0.141000,-0.876000,-1.715000,-68.947000,-273.145000,-26.504000,29.57
0.020442,-0.034000,-0.806000,-1.474000,-59.420000,-299.817000,-37.221000,29.47
0.021253,-0.016000,-0.581000,-1.206000,-48.305000,-318.595000,-53.954000,29.66
0.021916,0.070000,-0.371000,-1.044000,-19.405000,-330.244000,-68.656000,29.52
0.022553,0.213000,-0.265000,-0.948000,20.397000,-335.115000,-75.863000,29.52
0.023182,0.374000,-0.328000,-0.858000,58.046000,-336.153000,-77.267000,29.57
0.023819,0.505000,-0.464000,-0.825000,86.779000,-331.313000,-74.000000,29.47
0.024456,0.705000,-0.590000,-0.854000,109.389000,-323.313000,-63.878000,29.61
0.025083,0.875000,-0.677000,-0.895000,126.427000,-317.924000,-49.099000,29.52
0.025712,1.019000,-0.715000,-0.938000,137.588000,-315.634000,-30.214000,29.66
0.026332,1.094000,-0.665000,-0.884000,149.008000,-309.710000,-8.061000,29.57
0.027106,1.224000,-0.663000,-0.915000,157.985000,-301.176000,17.435000,29.52
0.027965,1.362000,-0.634000,-0.926000,160.794000,-287.420000,45.847000,29.61
0.028660,1.494000,-0.692000,-0.977000,153.695000,-275.023000,75.298000,29.66
0.029438,1.503000,-0.672000,-0.928000,139.771000,-258.885000,105.939000,29.57
0.030170,1.498000,-0.594000,-0.938000,125.603000,-231.389000,138.580000,29.57
0.030880,1.519000,-0.395000,-1.122000,119.542000,-203.817000,168.183000,29.61
0.031540,1.707000,-0.109000,-1.269000,123.069000,-179.573000,190.992000,29.61
0.032348,1.908000,0.171000,-1.293000,122.305000,-161.374000,199.649000,29.57
0.033048,1.915000,0.289000,-1.051000,112.153000,-153.527000,194.427000,29.66
0.033669,2.568000,0.171000,-0.682000,82.015000,-95.847000,178.183000,29.61
0.034312,2.083000,0.915000,-0.186000,94.198000,-64.260000,146.000000,29.57
0.034941,2.590000,1.075000,-1.272000,125.527000,-89.405000,121.908000,29.57
0.035570,2.985000,1.342000,-1.473000,162.458000,-123.115000,106.214000,29.57
0.036190,2.945000,1.241000,-0.851000,216.931000,-189.466000,88.550000,29.52
0.036807,2.354000,1.275000,-0.182000,192.122000,-166.733000,62.718000,29.52
0.037425,2.321000,1.310000,0.146000,184.748000,-163.252000,37.328000,29.57
0.038054,2.401000,1.103000,0.395000,162.702000,-144.015000,21.435000,29.57
0.038652,2.324000,0.938000,0.624000,120.947000,-108.458000,7.496000,29.52
0.039204,2.257000,0.826000,0.703000,73.740000,-75.740000,0.947000,29.61
0.039745,2.349000,0.345000,0.998000,-24.275000,-7.450000,1.802000,29.57
0.040327,1.897000,0.546000,1.236000,-126.962000,28.702000,-8.382000,29.66
0.040946,2.245000,1.708000,0.920000,-151.496000,75.939000,-28.901000,29.52
0.041538,-0.077000,0.537000,-0.398000,-88.168000,76.534000,-15.450000,29.52
0.042104,1.229000,-0.530000,-2.017000,-72.962000,93.115000,-6.000000,29.52
0.042698,-0.307000,-0.332000,-1.849000,-62.275000,41.191000,-33.649000,29.47
0.043426,-0.494000,-0.416000,-0.482000,-68.656000,61.878000,-76.824000,29.57
0.044196,0.024000,0.396000,-0.307000,-26.824000,137.221000,-79.557000,29.52
0.044790,1.122000,0.262000,-1.415000,-1.450000,165.252000,-74.931000,29.61
0.045363,1.354000,0.456000,-2.317000,18.275000,170.824000,-64.366000,29.57
0.045924,1.089000,0.217000,-1.888000,21.344000,83.985000,-85.374000,29.47
0.046568,1.231000,-0.826000,-1.291000,1.466000,81.328000,-71.939000,29.52
0.047207,0.809000,-0.829000,-0.770000,-7.527000,76.214000,-48.122000,29.57
0.047786,0.571000,-0.310000,-0.949000,-12.458000,74.824000,-45.267000,29.66
0.048349,0.494000,-0.078000,-0.939000,-17.237000,57.664000,-44.290000,29.57
0.048921,0.752000,-0.502000,-0.832000,-21.756000,41.344000,-37.359000,29.61
0.049493,0.732000,-0.650000,-0.773000,-31.557000,31.710000,-29.023000,29.52
0.050060,0.529000,-0.478000,-0.833000,-40.473000,23.786000,-28.916000,29.66
0.050587,0.589000,-0.476000,-0.892000,-52.107000,20.000000,-30.626000,29.57
0.051099,0.539000,-0.512000,-0.787000,-64.153000,17.466000,-32.534000,29.71
0.051610,0.502000,-0.480000,-0.802000,-73.710000,19.282000,-35.206000,29.52
0.052125,0.493000,-0.454000,-0.854000,-78.366000,19.344000,-36.992000,29.52
0.052641,0.496000,-0.366000,-0.886000,-78.885000,21.282000,-38.275000,29.66
0.053158,0.585000,-0.257000,-1.055000,-74.244000,24.519000,-36.519000,29.47
0.053679,0.504000,-0.174000,-0.897000,-59.466000,18.962000,-33.389000,29.61
0.054302,0.518000,-0.291000,-0.884000,-52.351000,18.870000,-33.023000,29.52
0.054976,0.530000,-0.228000,-0.867000,-47.069000,18.519000,-32.443000,29.57
0.055500,0.501000,-0.242000,-0.842000,-39.573000,18.992000,-30.901000,29.66
0.056054,0.520000,-0.123000,-0.880000,-33.527000,26.779000,-27.969000,29.52
0.056652,0.528000,-0.206000,-0.886000,-28.427000,21.588000,-26.382000,29.52
0.057201,0.521000,-0.226000,-0.839000,-29.618000,19.206000,-27.206000,29.66
0.057714,0.548000,-0.263000,-0.824000,-31.053000,14.595000,-29.237000,29.57
0.058239,0.541000,-0.256000,-0.799000,-33.038000,9.603000,-30.931000,29.57
0.058750,0.530000,-0.232000,-0.832000,-34.351000,5.817000,-32.626000,29.52
0.059259,0.540000,-0.206000,-0.837000,-34.305000,3.832000,-33.221000,29.52
0.059768,0.539000,-0.187000,-0.836000,-31.847000,2.824000,-33.145000,29.57
0.060264,0.536000,-0.158000,-0.833000,-30.687000,4.779000,-32.351000,29.57
0.060737,0.536000,-0.130000,-0.870000,-29.344000,6.748000,-30.382000,29.52
0.061218,0.544000,-0.113000,-0.844000,-27.237000,10.565000,-27.282000,29.57
0.061691,0.551000,-0.087000,-0.852000,-23.435000,13.038000,-23.802000,29.47
0.062160,0.561000,-0.101000,-0.840000,-19.878000,17.191000,-19.817000,29.57
0.062643,0.485000,-0.090000,-0.866000,-15.679000,18.061000,-21.084000,29.61
0.063123,0.541000,-0.187000,-0.820000,-16.061000,22.076000,-20.794000,29.52
0.063646,0.502000,-0.174000,-0.799000,-18.351000,30.321000,-20.565000,29.66
0.064127,0.520000,-0.137000,-0.842000,-18.473000,32.458000,-20.031000,29.66
0.064599,0.537000,-0.151000,-0.862000,-19.634000,35.939000,-19.832000,29.52
0.065073,0.534000,-0.213000,-0.860000,-22.107000,40.977000,-20.733000,29.52
0.065550,0.568000,-0.225000,-0.884000,-26.702000,48.824000,-21.389000,29.57
0.066027,0.577000,-0.200000,-0.872000,-30.626000,58.214000,-21.847000,29.47
0.066611,0.520000,-0.177000,-0.850000,-31.756000,72.733000,-22.351000,29.61
0.067281,0.524000,-0.160000,-0.856000,-32.977000,89.985000,-22.183000,29.61
0.067792,0.521000,-0.137000,-0.871000,-36.107000,109.191000,-22.702000,29.66
0.068275,0.531000,-0.092000,-0.873000,-35.145000,131.878000,-25.679000,29.57
0.068750,0.510000,0.060000,-0.892000,-21.557000,156.809000,-33.206000,29.61
0.069223,0.378000,-0.026000,-0.846000,-26.840000,189.802000,-43.435000,29.61
0.069709,0.583000,-0.018000,-0.901000,-12.885000,196.565000,-48.718000,29.57
0.070171,0.592000,0.061000,-0.871000,1.649000,218.748000,-47.145000,29.57
0.070623,0.609000,0.031000,-0.858000,24.748000,220.748000,-48.611000,29.61
0.071080,0.678000,-0.083000,-0.845000,26.595000,237.038000,-54.397000,29.52
0.071534,0.871000,-0.066000,-0.914000,21.725000,241.435000,-61.145000,29.47
0.071991,0.847000,-0.243000,-0.973000,7.908000,257.573000,-68.901000,29.57
0.072446,0.988000,-0.318000,-1.067000,-5.878000,270.824000,-81.099000,29.71
0.072902,1.223000,-0.352000,-1.190000,-13.328000,270.290000,-91.893000,29.61
0.073355,1.611000,-0.524000,-1.395000,-5.832000,261.237000,-99.481000,29.52
0.073808,1.542000,-0.396000,-1.368000,-3.344000,239.313000,-116.550000,29.57
0.074268,1.309000,-0.549000,-1.254000,-6.550000,210.382000,-126.534000,29.57
0.074728,1.323000,-0.559000,-1.342000,-24.183000,155.771000,-125.038000,29.61
0.075179,-0.114000,-1.328000,-2.484000,1.405000,70.168000,-82.214000,29.52
0.075635,0.242000,-1.445000,-1.921000,-31.786000,-7.786000,-56.412000,29.57
0.076092,-0.013000,-1.363000,-1.319000,-65.954000,-30.305000,-62.672000,29.57
0.076659,-0.283000,-1.002000,-0.815000,-88.366000,-49.710000,-55.191000,29.52
0.077285,0.262000,-0.950000,-1.364000,-73.191000,-68.427000,-41.084000,29.52
0.077762,0.225000,-0.878000,-1.254000,-53.496000,-111.389000,-20.916000,29.57
0.078230,0.079000,-0.871000,-0.903000,-43.328000,-126.336000,-9.206000,29.57
0.078680,0.046000,-0.733000,-0.697000,-40.718000,-137.954000,-6.504000,29.61
0.079141,0.038000,-0.555000,-0.599000,-32.534000,-139.557000,-5.511000,29.47
0.079603,0.103000,-0.409000,-0.628000,-9.618000,-139.771000,-3.053000,29.66
0.080093,0.192000,-0.379000,-0.689000,19.756000,-142.168000,1.298000,29.57
0.080552,0.263000,-0.457000,-0.725000,46.183000,-145.969000,6.122000,29.61
0.080995,0.321000,-0.477000,-0.720000,65.481000,-150.260000,11.924000,29.52
0.081437,0.369000,-0.482000,-0.730000,78.565000,-149.344000,19.084000,29.57
0.081878,0.420000,-0.433000,-0.712000,89.191000,-146.794000,28.779000,29.47
0.082327,0.484000,-0.355000,-0.708000,100.305000,-142.992000,41.221000,29.52
0.082772,0.557000,-0.292000,-0.740000,112.626000,-137.710000,54.580000,29.61
0.083217,0.685000,-0.174000,-0.845000,129.084000,-134.916000,68.092000,29.52
0.083671,0.790000,-0.039000,-0.966000,144.550000,-133.939000,82.412000,29.66
0.084107,0.852000,0.071000,-1.063000,156.183000,-138.626000,91.740000,29.47
0.084550,0.888000,0.256000,-1.080000,162.473000,-146.565000,93.221000,29.52
0.084991,0.975000,0.413000,-1.115000,162.290000,-148.153000,85.740000,29.52
0.085428,0.941000,0.814000,-1.274000,157.466000,-138.962000,67.328000,29.57
0.085869,1.342000,0.636000,-1.137000,158.794000,-153.939000,48.580000,29.57
0.086299,1.575000,0.663000,-1.013000,172.672000,-172.870000,30.794000,29.61
0.086813,1.617000,0.606000,-0.816000,172.977000,-172.931000,18.687000,29.52
0.087401,1.608000,0.500000,-0.646000,161.359000,-163.252000,11.374000,29.47
0.087866,1.664000,0.457000,-0.563000,144.382000,-149.985000,10.550000,29.57
0.088322,1.708000,0.463000,-0.532000,129.679000,-136.427000,13.389000,29.61
0.088823,1.723000,0.481000,-0.507000,119.908000,-125.786000,16.687000,29.52
0.089405,1.587000,0.610000,-0.390000,115.557000,-114.763000,16.382000,29.47
0.089876,1.353000,0.846000,-0.229000,117.603000,-93.847000,8.015000,29.57
0.090329,1.187000,1.028000,-0.127000,124.489000,-68.748000,-10.031000,29.57
0.090791,1.086000,1.061000,-0.146000,123.359000,-45.206000,-32.870000,29.52
0.091236,1.042000,0.994000,-0.193000,116.366000,-11.374000,-57.130000,29.57
0.091673,1.220000,0.917000,-0.433000,109.924000,11.618000,-70.504000,29.57
0.092107,1.310000,0.837000,-0.527000,113.237000,24.061000,-72.809000,29.57
0.092538,1.396000,0.150000,-0.414000,50.122000,40.824000,-86.504000,29.52
0.092975,1.519000,0.762000,-0.409000,-64.458000,-1.008000,-156.412000,29.52
0.093411,1.664000,0.851000,0.598000,-76.443000,20.183000,-149.847000,29.47
0.093844,1.369000,1.489000,-0.582000,-86.748000,-61.679000,-185.542000,29.57
0.094292,1.645000,-0.732000,-0.738000,-85.344000,-79.603000,-126.183000,29.61
0.094728,1.127000,-0.691000,-0.574000,-80.565000,-94.580000,-62.168000,29.61
0.095170,0.187000,0.588000,-0.731000,-74.351000,-41.160000,-54.702000,29.66
0.095608,0.454000,0.602000,-1.924000,-67.176000,-44.733000,-42.351000,29.57
0.096048,0.465000,-0.323000,-0.877000,-46.290000,-23.038000,-26.947000,29.52
0.096487,0.642000,-0.485000,-1.005000,-45.847000,15.328000,-23.527000,29.61
0.096917,0.467000,0.117000,-1.097000,-32.061000,3.115000,-20.962000,29.52
0.097360,0.554000,0.034000,-1.001000,-14.824000,12.168000,-13.847000,29.57
0.097785,0.572000,-0.173000,-0.849000,-8.122000,13.389000,-8.962000,29.57
0.098210,0.557000,-0.154000,-0.843000,-4.489000,12.153000,-6.672000,29.61
0.098637,0.523000,-0.172000,-0.824000,-2.626000,9.679000,-5.511000,29.61
0.099148,0.551000,-0.195000,-0.816000,0.244000,6.992000,-4.641000,29.57
0.099738,0.538000,-0.179000,-0.849000,1.893000,5.863000,-3.359000,29.57
0.100215,0.541000,-0.178000,-0.853000,3.038000,5.924000,-2.015000,29.52
0.100648,0.524000,-0.184000,-0.829000,4.321000,6.672000,-0.855000,29.66
0.101074,0.496000,-0.199000,-0.838000,5.939000,7.450000,-0.885000,29.57
0.101489,0.516000,-0.215000,-0.839000,5.542000,7.725000,-1.252000,29.57
0.101907,0.525000,-0.192000,-0.837000,4.351000,8.260000,-1.420000,29.52
0.102321,0.525000,-0.164000,-0.852000,4.580000,9.420000,-0.702000,29.61
0.102750,0.533000,-0.167000,-0.850000,5.099000,9.679000,1.069000,29.57
0.103170,0.535000,-0.155000,-0.866000,6.229000,8.748000,2.748000,29.66
0.103585,0.530000,-0.166000,-0.858000,6.733000,8.656000,4.168000,29.52
0.103999,0.534000,-0.183000,-0.842000,7.786000,8.550000,5.160000,29.61
0.104420,0.540000,-0.186000,-0.846000,8.656000,8.260000,6.015000,29.57
0.104840,0.549000,-0.201000,-0.841000,8.351000,7.985000,6.214000,29.57
0.105253,0.542000,-0.231000,-0.840000,7.237000,7.267000,6.351000,29.52
0.105665,0.539000,-0.228000,-0.825000,6.137000,6.427000,5.863000,29.61
0.106090,0.535000,-0.220000,-0.829000,4.290000,5.557000,5.405000,29.57
0.106512,0.535000,-0.213000,-0.828000,3.221000,4.733000,5.099000,29.57
0.106934,0.522000,-0.196000,-0.825000,3.344000,4.595000,5.573000,29.66
0.107346,0.514000,-0.207000,-0.831000,3.420000,4.489000,5.481000,29.52
0.107768,0.513000,-0.215000,-0.831000,3.588000,4.916000,5.130000,29.61
0.108183,0.513000,-0.211000,-0.831000,3.359000,5.267000,4.870000,29.47
0.108594,0.522000,-0.216000,-0.823000,3.527000,4.702000,4.824000,29.57
0.109000,0.525000,-0.210000,-0.820000,4.061000,4.519000,4.992000,29.52
0.109523,0.518000,-0.204000,-0.817000,4.321000,3.924000,5.221000,29.57
0.110167,0.519000,-0.214000,-0.820000,5.374000,2.687000,5.527000,29.57
0.110671,0.526000,-0.208000,-0.825000,6.031000,2.076000,5.863000,29.57
0.111125,0.521000,-0.193000,-0.821000,7.237000,1.908000,6.366000,29.61
0.111571,0.519000,-0.211000,-0.828000,7.740000,1.649000,6.641000,29.52
0.112048,0.524000,-0.213000,-0.837000,8.580000,1.573000,7.069000,29.57
0.112508,0.526000,-0.205000,-0.834000,10.031000,0.779000,7.618000,29.57
0.112957,0.513000,-0.209000,-0.832000,10.458000,0.656000,7.924000,29.52
0.113441,0.508000,-0.216000,-0.819000,10.794000,-0.153000,7.542000,29.61
0.113934,0.520000,-0.222000,-0.833000,10.977000,-1.145000,7.420000,29.57
0.114416,0.518000,-0.238000,-0.829000,10.702000,-2.489000,7.084000,29.57
0.114846,0.515000,-0.242000,-0.822000,11.145000,-3.527000,6.641000,29.52
0.115268,0.505000,-0.245000,-0.813000,10.977000,-4.092000,6.489000,29.52
0.115690,0.497000,-0.263000,-0.813000,10.229000,-3.725000,5.634000,29.57
0.116112,0.500000,-0.275000,-0.809000,9.069000,-2.687000,4.840000,29.57
0.116520,0.514000,-0.262000,-0.840000,9.099000,-0.916000,4.901000,29.52
0.116942,0.514000,-0.254000,-0.838000,9.634000,-0.656000,5.008000,29.61
