# Gait Analysis Data - MPU6050 IMU
# Duration: 10 seconds
# Format: timestamp(s),ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),temp(C)
# Note: Document sensor placement (ankle/wrist) separately
timestamp,ax,ay,az,gx,gy,gz,temp
0.000706,0.040000,0.429000,-0.864000,4.870000,-18.305000,21.405000,26.37
0.001465,0.132000,0.342000,-0.868000,13.710000,-10.397000,17.618000,26.41
0.002182,0.137000,0.368000,-0.857000,18.565000,-12.137000,5.618000,26.41
0.002880,0.090000,0.363000,-0.860000,34.977000,-17.405000,-1.695000,26.37
0.003563,0.074000,0.291000,-0.954000,30.351000,-11.099000,-9.130000,26.32
0.004251,0.305000,0.514000,-1.273000,-6.290000,46.565000,-55.863000,26.41
0.004940,0.041000,0.266000,-0.997000,59.313000,-27.939000,14.336000,26.27
0.005621,0.065000,0.409000,-0.665000,91.863000,1.908000,-16.580000,26.32
0.006284,0.174000,0.355000,-1.159000,87.252000,-7.511000,13.603000,26.41
0.006951,0.111000,0.363000,-0.825000,91.832000,-8.412000,4.427000,26.37
0.007684,0.072000,0.206000,-0.923000,99.649000,-17.344000,-10.687000,26.22
0.008449,0.030000,0.308000,-0.952000,104.366000,-16.305000,-2.092000,26.32
0.009215,-0.001000,0.367000,-0.954000,115.817000,-11.679000,15.679000,26.37
0.010073,0.058000,0.315000,-0.897000,136.626000,-9.527000,5.374000,26.41
0.010838,0.129000,0.299000,-1.110000,132.244000,-11.664000,24.595000,26.32
0.011704,-0.010000,0.232000,-0.950000,140.229000,-24.656000,27.466000,26.27
0.012582,0.189000,0.696000,-1.139000,123.328000,-2.656000,37.481000,26.41
0.013261,0.142000,0.047000,-1.053000,115.221000,-32.901000,12.718000,26.41
0.013823,0.018000,0.381000,-1.040000,119.985000,-27.221000,-1.466000,26.46
0.014378,0.062000,0.333000,-1.112000,100.183000,-6.000000,-24.519000,26.41
0.014927,0.125000,0.559000,-1.463000,89.878000,-5.389000,-19.511000,26.32
0.015652,-0.050000,0.497000,-1.188000,71.725000,-9.756000,-20.794000,26.27
0.016404,-0.084000,0.563000,-1.255000,27.252000,9.924000,-1.863000,26.32
0.017154,0.101000,0.552000,-1.433000,6.763000,15.053000,30.046000,26.37
0.017921,-0.101000,0.904000,-1.280000,-1.542000,12.885000,37.802000,26.27
0.018516,-0.180000,-0.712000,-1.295000,203.908000,48.870000,2.534000,26.32
0.019144,-0.801000,-0.643000,-0.824000,439.237000,-66.748000,-57.511000,26.32
0.020049,-0.079000,-1.301000,-2.411000,220.580000,-35.405000,16.733000,26.37
0.021158,-0.095000,2.333000,-1.612000,33.649000,30.977000,11.191000,26.32
