# Gait Analysis Data - MPU6050 IMU
# Duration: 10 seconds
# Format: timestamp(s),ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),temp(C)
# Note: Document sensor placement (ankle/wrist) separately
timestamp,ax,ay,az,gx,gy,gz,temp
0.000976,1.247000,-0.133000,-0.930000,-38.214000,307.634000,15.160000,26.51
0.001648,1.170000,0.163000,-0.708000,-2.962000,229.695000,12.794000,26.46
0.002240,1.108000,-0.020000,-1.465000,-10.687000,205.908000,32.183000,26.60
0.002890,0.055000,-0.398000,-1.674000,-31.725000,105.450000,61.511000,26.51
0.003560,0.118000,-0.825000,-1.494000,-60.504000,54.000000,117.588000,26.55
0.004206,0.121000,-0.289000,-1.547000,-105.344000,20.000000,155.725000,26.51
0.004855,-0.033000,-0.077000,-1.131000,-112.947000,-34.137000,184.122000,26.60
0.005680,-0.083000,0.121000,-0.951000,-119.069000,-59.176000,193.802000,26.51
0.006559,-0.032000,0.313000,-0.706000,-118.061000,-78.870000,188.626000,26.60
0.007277,0.033000,0.515000,-0.714000,-105.771000,-70.687000,167.832000,26.55
0.008077,0.177000,0.578000,-0.666000,-89.099000,-91.145000,130.015000,26.55
0.008989,0.316000,0.651000,-0.695000,-64.595000,-119.359000,82.458000,26.60
0.009886,0.433000,0.601000,-0.704000,-48.962000,-110.595000,32.031000,26.46
0.010845,0.595000,0.564000,-0.788000,-45.664000,-127.847000,-20.076000,26.51
0.011732,0.690000,0.466000,-0.838000,-47.924000,-109.664000,-60.718000,26.51
0.012678,0.833000,0.312000,-0.795000,-28.214000,-168.061000,-85.588000,26.55
0.013582,0.797000,0.124000,-0.708000,-32.183000,-167.863000,-99.985000,26.55
0.014378,0.807000,0.003000,-0.642000,-29.252000,-167.435000,-104.000000,26.51
0.015172,0.832000,-0.094000,-0.604000,-20.473000,-168.031000,-100.977000,26.46
0.015966,0.880000,-0.172000,-0.628000,-13.221000,-165.481000,-92.885000,26.51
0.016752,0.932000,-0.244000,-0.682000,-6.824000,-166.092000,-84.473000,26.51
0.017533,0.971000,-0.272000,-0.721000,-1.924000,-166.382000,-73.634000,26.55
0.018318,1.020000,-0.242000,-0.743000,-1.634000,-164.809000,-63.237000,26.55
0.019150,1.094000,-0.177000,-0.762000,-4.565000,-164.992000,-54.122000,26.51
0.020041,1.150000,-0.093000,-0.732000,-6.260000,-169.817000,-47.237000,26.46
0.020998,1.183000,0.008000,-0.678000,-9.221000,-170.000000,-44.031000,26.60
0.021749,1.165000,0.085000,-0.587000,-9.924000,-169.313000,-45.496000,26.51
0.022451,1.136000,0.145000,-0.536000,-9.496000,-162.794000,-52.122000,26.46
0.023142,1.167000,0.204000,-0.514000,-5.695000,-155.618000,-63.359000,26.60
0.023842,1.207000,0.247000,-0.528000,1.435000,-142.321000,-79.588000,26.41
0.024537,1.260000,0.254000,-0.526000,12.397000,-135.359000,-97.725000,26.55
0.025244,1.285000,0.210000,-0.533000,24.519000,-134.076000,-115.756000,26.51
0.025939,1.292000,0.105000,-0.525000,32.824000,-125.496000,-129.374000,26.51
0.026638,1.258000,0.006000,-0.510000,39.069000,-123.679000,-135.786000,26.55
0.027352,1.196000,-0.073000,-0.494000,42.397000,-116.672000,-135.328000,26.51
0.028054,1.123000,-0.115000,-0.478000,46.489000,-110.412000,-128.000000,26.60
0.028758,1.056000,-0.125000,-0.501000,50.061000,-102.458000,-117.588000,26.55
0.029442,1.007000,-0.132000,-0.542000,51.969000,-93.954000,-106.382000,26.69
0.030052,0.995000,-0.100000,-0.623000,51.344000,-90.534000,-96.336000,26.60
0.030676,1.005000,-0.045000,-0.663000,48.031000,-87.328000,-89.237000,26.55
0.031289,0.980000,0.034000,-0.676000,47.496000,-91.206000,-82.382000,26.51
0.031908,0.885000,0.081000,-0.655000,46.198000,-91.160000,-79.069000,26.60
0.032526,0.847000,0.093000,-0.635000,42.427000,-89.160000,-79.496000,26.55
0.033142,0.848000,0.146000,-0.622000,40.336000,-85.282000,-82.000000,26.51
0.033757,0.848000,0.193000,-0.623000,41.313000,-79.649000,-85.878000,26.51
0.034374,0.874000,0.217000,-0.622000,45.573000,-80.031000,-91.298000,26.55
0.034996,0.864000,0.231000,-0.598000,50.366000,-74.427000,-96.336000,26.51
0.035611,0.860000,0.230000,-0.557000,55.069000,-68.260000,-101.817000,26.51
0.036240,0.868000,0.252000,-0.534000,59.969000,-60.748000,-106.840000,26.46
0.036865,0.877000,0.248000,-0.506000,66.489000,-52.321000,-112.397000,26.51
0.037462,0.921000,0.234000,-0.488000,68.840000,-41.145000,-118.611000,26.51
0.038049,1.070000,0.207000,-0.519000,66.092000,-33.573000,-122.443000,26.55
0.038600,1.158000,0.182000,-0.517000,60.137000,-34.275000,-124.443000,26.60
0.039162,1.113000,0.169000,-0.426000,53.771000,-34.718000,-125.420000,26.51
0.039718,1.056000,0.166000,-0.341000,48.611000,-28.092000,-124.870000,26.46
0.040276,1.036000,0.143000,-0.289000,43.725000,-15.802000,-124.534000,26.60
0.040930,1.088000,0.029000,-0.269000,39.527000,-1.435000,-124.947000,26.51
0.041713,1.008000,0.094000,-0.129000,30.321000,21.679000,-127.115000,26.46
0.042292,1.110000,0.077000,-0.114000,28.672000,38.885000,-126.870000,26.60
0.042841,1.146000,0.122000,-0.103000,31.405000,52.687000,-124.427000,26.55
0.043401,1.170000,0.095000,-0.107000,29.771000,68.947000,-122.641000,26.55
0.043952,0.813000,0.196000,-0.457000,27.817000,78.977000,-125.099000,26.51
0.044510,0.756000,-0.033000,-1.119000,35.038000,34.702000,-114.107000,26.55
0.045065,0.485000,-0.111000,-1.047000,41.115000,22.275000,-99.573000,26.55
0.045619,0.059000,-0.143000,-0.655000,47.191000,29.878000,-81.634000,26.51
0.046168,0.140000,-0.296000,-0.718000,47.725000,58.687000,-62.046000,26.55
0.046726,0.272000,-0.514000,-0.979000,48.275000,57.603000,-39.573000,26.55
0.047275,0.376000,-0.841000,-1.150000,30.397000,63.542000,-11.420000,26.51
0.047809,0.880000,-0.818000,-1.144000,1.206000,60.672000,8.809000,26.55
0.048356,1.065000,-0.464000,-1.119000,-14.534000,43.847000,16.809000,26.55
0.048902,0.907000,0.100000,-0.989000,-22.519000,30.382000,9.863000,26.51
0.049403,0.674000,0.201000,-0.939000,-21.786000,31.481000,-13.618000,26.55
0.049922,0.546000,-0.090000,-0.941000,-27.267000,34.107000,-22.992000,26.55
0.050431,0.512000,-0.259000,-0.954000,-37.191000,31.405000,-12.290000,26.51
0.051099,0.471000,-0.106000,-0.841000,-46.748000,29.588000,-8.779000,26.55
0.051723,0.723000,0.371000,-1.052000,-40.962000,39.481000,-12.626000,26.51
