# Gait Analysis Data - MPU6050 IMU
# Duration: 10 seconds
# Format: timestamp(s),ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),temp(C)
# Note: Document sensor placement (ankle/wrist) separately
timestamp,ax,ay,az,gx,gy,gz,temp
0.000962,0.831000,-0.201000,-0.135000,97.389000,51.710000,-25.985000,29.33
0.002303,0.508000,-0.016000,-0.463000,78.229000,72.824000,-18.321000,29.24
0.003079,0.746000,0.247000,-1.161000,72.092000,73.374000,-23.969000,29.28
0.003822,0.471000,0.234000,-1.147000,91.145000,15.878000,-32.901000,29.33
0.004581,0.088000,-0.061000,-0.885000,94.504000,11.878000,-14.275000,29.33
0.005331,-0.130000,-0.365000,-0.938000,75.252000,63.817000,1.786000,29.42
0.006071,0.248000,-0.729000,-1.153000,50.412000,84.672000,25.511000,29.28
0.006815,0.617000,-0.888000,-1.127000,30.336000,66.687000,42.168000,29.28
0.007522,0.854000,-0.346000,-0.915000,11.649000,70.916000,42.076000,29.33
0.008227,0.918000,0.195000,-0.911000,10.748000,77.649000,23.282000,29.24
0.008996,0.787000,0.201000,-0.871000,22.519000,62.656000,5.863000,29.38
0.010089,0.675000,-0.053000,-0.882000,15.771000,70.977000,3.847000,29.28
0.010895,1.005000,0.048000,-0.893000,25.542000,25.557000,6.015000,29.24
0.011610,0.837000,0.005000,-0.751000,30.153000,5.176000,4.870000,29.33
0.012381,0.629000,-0.011000,-0.852000,26.336000,13.924000,5.160000,29.33
0.013285,0.707000,0.068000,-0.829000,23.359000,10.962000,12.153000,29.28
0.014174,0.757000,0.140000,-0.782000,34.733000,-7.603000,9.267000,29.28
0.015079,0.727000,-0.006000,-0.842000,34.626000,-9.176000,11.282000,29.33
0.015996,0.682000,-0.082000,-0.894000,28.198000,-15.389000,13.237000,29.33
0.016892,0.635000,-0.024000,-0.860000,21.008000,-18.931000,8.824000,29.38
0.017978,0.618000,-0.032000,-0.860000,14.366000,-14.534000,6.412000,29.38
0.019000,0.572000,-0.008000,-0.872000,12.168000,-12.748000,4.076000,29.33
0.019753,0.571000,-0.005000,-0.847000,9.863000,-10.061000,2.748000,29.42
0.020258,0.585000,-0.044000,-0.866000,6.718000,-8.427000,1.374000,29.38
0.020719,0.565000,-0.016000,-0.860000,3.221000,-6.214000,0.336000,29.42
0.021280,0.577000,0.011000,-0.847000,1.847000,-3.878000,-0.779000,29.33
0.021817,0.583000,0.018000,-0.841000,1.282000,-2.153000,-1.160000,29.33
0.022305,0.609000,0.016000,-0.847000,-0.031000,-0.198000,-1.420000,29.28
0.022771,0.583000,0.041000,-0.830000,-0.046000,-0.427000,-1.313000,29.38
0.023224,0.574000,0.043000,-0.830000,0.092000,1.069000,-0.855000,29.24
0.023693,0.602000,0.015000,-0.839000,-0.840000,1.679000,-0.962000,29.33
0.024150,0.576000,0.033000,-0.837000,-1.298000,0.214000,-0.672000,29.28
0.024581,0.571000,0.049000,-0.823000,-1.435000,0.962000,-0.198000,29.28
0.025017,0.572000,0.034000,-0.828000,-1.405000,1.389000,0.168000,29.33
