# Gait Analysis Data - MPU6050 IMU
# Duration: 10 seconds
# Format: timestamp(s),ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),temp(C)
# Note: Document sensor placement (ankle/wrist) separately
timestamp,ax,ay,az,gx,gy,gz,temp
0.000977,2.113000,1.219000,-1.143000,202.473000,-103.802000,127.649000,29.47
0.002041,2.310000,1.408000,-1.051000,203.267000,-92.901000,119.802000,29.38
0.002976,2.649000,1.434000,-1.073000,184.153000,-92.305000,111.496000,29.52
0.003896,2.911000,1.395000,-0.899000,149.527000,-113.435000,101.084000,29.52
0.005044,3.075000,1.326000,-0.492000,101.634000,-139.786000,87.786000,29.47
0.006105,2.898000,1.353000,0.056000,59.832000,-140.107000,70.885000,29.47
0.007010,2.668000,1.432000,0.621000,36.489000,-125.435000,52.427000,29.38
0.007904,2.665000,1.177000,1.111000,-20.809000,-74.748000,36.885000,29.42
0.008906,2.661000,0.875000,1.542000,-92.687000,-23.084000,31.664000,29.33
0.009956,3.140000,1.195000,1.501000,-168.443000,33.588000,37.832000,29.47
0.011149,2.796000,2.188000,1.823000,-190.962000,104.198000,39.450000,29.47
0.012360,-0.036000,0.766000,-0.879000,-85.863000,155.710000,26.519000,29.42
0.013009,0.302000,0.368000,-3.353000,-107.252000,64.840000,-37.695000,29.52
0.013598,-0.447000,0.558000,-2.593000,-51.710000,73.939000,-70.412000,29.38
0.014190,-0.419000,0.852000,-0.290000,-50.397000,87.405000,-134.641000,29.38
0.014762,1.579000,0.017000,-1.444000,-9.282000,134.641000,-144.809000,29.42
0.015335,2.443000,-0.861000,-2.209000,-61.725000,49.344000,-107.588000,29.42
0.015901,1.010000,-0.147000,-1.193000,-68.092000,45.634000,-73.725000,29.38
0.016701,0.473000,-0.067000,-1.034000,-71.405000,67.130000,-68.290000,29.38
0.017533,0.610000,-0.004000,-1.307000,-59.634000,40.366000,-52.870000,29.42
0.018336,0.606000,-0.135000,-0.967000,-63.389000,43.466000,-42.992000,29.47
0.019128,0.806000,-0.648000,-1.265000,-86.015000,60.183000,-34.351000,29.47
0.019916,0.479000,-0.581000,-0.824000,-88.260000,60.336000,-33.756000,29.47
0.020890,0.578000,-0.439000,-0.947000,-67.298000,-20.183000,-38.763000,29.52
0.021784,0.657000,-0.331000,-1.077000,-73.985000,24.962000,-33.847000,29.42
0.022600,0.535000,-0.346000,-0.861000,-65.221000,3.832000,-32.718000,29.47
0.023378,0.501000,-0.323000,-0.877000,-64.550000,8.550000,-33.374000,29.38
0.024119,0.512000,-0.220000,-0.973000,-58.489000,7.924000,-32.611000,29.42
0.024821,0.450000,-0.174000,-1.017000,-50.260000,16.305000,-32.397000,29.42
0.025408,0.494000,-0.175000,-0.953000,-41.023000,17.679000,-31.145000,29.47
0.025983,0.491000,-0.068000,-0.941000,-30.473000,13.786000,-26.641000,29.38
0.026546,0.442000,-0.136000,-0.901000,-23.908000,16.153000,-24.275000,29.33
0.027116,0.482000,-0.142000,-0.931000,-18.321000,14.229000,-23.634000,29.42
0.027687,0.469000,-0.139000,-0.873000,-16.611000,15.603000,-22.397000,29.38
0.028338,0.461000,-0.124000,-0.864000,-13.634000,15.725000,-20.855000,29.57
0.029021,0.656000,-0.680000,-0.105000,36.702000,76.153000,-18.382000,29.42
0.029703,0.161000,0.233000,-0.591000,-22.183000,152.855000,-24.687000,29.38
0.030455,0.540000,-0.131000,-0.906000,9.496000,-105.756000,-23.679000,29.38
0.031194,0.488000,-0.174000,-0.876000,-17.496000,17.206000,-17.160000,29.47
0.031890,0.500000,-0.157000,-0.860000,-18.641000,11.893000,-16.763000,29.42
0.032506,0.512000,-0.130000,-0.893000,-20.412000,26.824000,-16.702000,29.42
0.033126,0.502000,-0.119000,-0.871000,-16.840000,20.565000,-16.565000,29.47
0.033749,0.527000,-0.142000,-0.864000,-11.267000,14.305000,-17.206000,29.47
0.034371,0.370000,-0.025000,-0.820000,-9.237000,16.962000,-16.366000,29.52
0.035216,0.511000,-0.128000,-0.892000,-10.092000,19.527000,-15.573000,29.42
0.035902,0.474000,-0.112000,-0.859000,-12.366000,35.710000,-14.168000,29.38
0.036539,0.501000,-0.087000,-0.884000,-13.160000,29.725000,-13.191000,29.47
0.037162,0.525000,-0.129000,-0.864000,-13.176000,43.863000,-12.229000,29.42
0.037844,0.497000,-0.132000,-0.833000,-7.908000,35.802000,-11.557000,29.42
0.038580,0.472000,-0.106000,-0.854000,-7.328000,40.489000,-11.053000,29.47
0.039268,0.496000,-0.150000,-0.849000,-4.931000,46.672000,-10.366000,29.38
0.039865,0.481000,-0.120000,-0.857000,-7.511000,57.969000,-9.969000,29.52
0.040461,0.468000,-0.156000,-0.881000,-6.824000,72.198000,-9.908000,29.42
0.041017,0.486000,-0.213000,-0.913000,-8.122000,86.031000,-12.779000,29.38
0.041577,0.505000,-0.207000,-0.893000,-14.580000,106.061000,-14.931000,29.47
0.042134,0.504000,-0.170000,-0.857000,-20.565000,115.664000,-21.069000,29.42
0.042693,0.462000,-0.153000,-0.863000,-24.198000,133.038000,-31.115000,29.52
0.043258,0.544000,-0.043000,-0.900000,-29.237000,162.702000,-48.137000,29.57
0.043817,0.305000,-0.172000,-0.852000,-22.244000,197.664000,-55.267000,29.38
0.044376,0.525000,-0.072000,-0.937000,-12.641000,222.275000,-65.939000,29.38
0.045013,0.456000,0.002000,-0.844000,15.298000,235.420000,-70.885000,29.52
